image_id,filename,source,source_url,download_date,image_type,width,height,format,file_size_kb,color_space,source_metadata,md5_hash,is_duplicate,duplicate_of,analysis_notes
LOCAL_5083_PEXELS_34411645,PEXELS_34411645.jpg,local_existing,C:\Users\ROWTECH\Desktop\ReSearch\ai-image-detection-research\API Info\API v3\ai_dataset_50k\real_images\PEXELS_34411645.jpg,2026-05-26T21:38:04.284084,real,979,1300,JPEG,93.12,RGB,"{'original_filename': 'PEXELS_34411645.jpg', 'file_path': 'ai_dataset_50k\\real_images\\PEXELS_34411645.jpg', 'file_size_bytes': 95355}",45a384fdcfe641352a1334e87d78286d,False,,Existing image - metadata generated
LOCAL_5084_PEXELS_34415895,PEXELS_34415895.jpg,local_existing,C:\Users\ROWTECH\Desktop\ReSearch\ai-image-detection-research\API Info\API v3\ai_dataset_50k\real_images\PEXELS_34415895.jpg,2026-05-26T21:06:54.057126,real,1880,1253,JPEG,602.29,RGB,"{'original_filename': 'PEXELS_34415895.jpg', 'file_path': 'ai_dataset_50k\\real_images\\PEXELS_34415895.jpg', 'file_size_bytes': 616745}",a15ef9070284c3475e5e2609dbdbabe2,False,,Existing image - metadata generated
LOCAL_5085_PEXELS_34417859,PEXELS_34417859.jpg,local_existing,C:\Users\ROWTECH\Desktop\ReSearch\ai-image-detection-research\API Info\API v3\ai_dataset_50k\real_images\PEXELS_34417859.jpg,2026-05-26T21:45:55.011991,real,1040,1300,PNG,655.49,P,"{'original_filename': 'PEXELS_34417859.jpg', 'file_path': 'ai_dataset_50k\\real_images\\PEXELS_34417859.jpg', 'file_size_bytes': 671226}",fcc42fb0ee3c689a244368d94168259f,False,,Existing image - metadata generated
LOCAL_5086_PEXELS_34424807,PEXELS_34424807.jpg,local_existing,C:\Users\ROWTECH\Desktop\ReSearch\ai-image-detection-research\API Info\API v3\ai_dataset_50k\real_images\PEXELS_34424807.jpg,2026-05-26T23:14:23.490513,real,1880,1253,JPEG,295.71,RGB,"{'original_filename': 'PEXELS_34424807.jpg', 'file_path': 'ai_dataset_50k\\real_images\\PEXELS_34424807.jpg', 'file_size_bytes': 302811}",52b5f31ed8a5303815e2c4ee49ee5883,False,,Existing image - metadata generated
LOCAL_5087_PEXELS_34427577,PEXELS_34427577.jpg,local_existing,C:\Users\ROWTECH\Desktop\ReSearch\ai-image-detection-research\API Info\API v3\ai_dataset_50k\real_images\PEXELS_34427577.jpg,2026-05-26T22:36:35.112999,real,1880,1253,JPEG,274.4,RGB,"{'original_filename': 'PEXELS_34427577.jpg', 'file_path': 'ai_dataset_50k\\real_images\\PEXELS_34427577.jpg', 'file_size_bytes': 280983}",9a54d8a63847877b8670c263337cc499,False,,Existing image - metadata generated
LOCAL_5088_PEXELS_34427614,PEXELS_34427614.jpg,local_existing,C:\Users\ROWTECH\Desktop\ReSearch\ai-image-detection-research\API Info\API v3\ai_dataset_50k\real_images\PEXELS_34427614.jpg,2026-05-26T22:37:22.139738,real,867,1300,JPEG,386.92,RGB,"{'original_filename': 'PEXELS_34427614.jpg', 'file_path': 'ai_dataset_50k\\real_images\\PEXELS_34427614.jpg', 'file_size_bytes': 396208}",890b8bcb94d81c8266f52682a10d847d,False,,Existing image - metadata generated
LOCAL_5089_PEXELS_34433504,PEXELS_34433504.jpg,local_existing,C:\Users\ROWTECH\Desktop\ReSearch\ai-image-detection-research\API Info\API v3\ai_dataset_50k\real_images\PEXELS_34433504.jpg,2026-05-26T21:01:57.990227,real,867,1300,JPEG,194.03,RGB,"{'original_filename': 'PEXELS_34433504.jpg', 'file_path': 'ai_dataset_50k\\real_images\\PEXELS_34433504.jpg', 'file_size_bytes': 198685}",bd0790686ad2bbe0403c0bf5f3ea2c80,False,,Existing image - metadata generated
LOCAL_5090_PEXELS_34434686,PEXELS_34434686.jpg,local_existing,C:\Users\ROWTECH\Desktop\ReSearch\ai-image-detection-research\API Info\API v3\ai_dataset_50k\real_images\PEXELS_34434686.jpg,2026-05-26T21:34:31.612086,real,975,1300,JPEG,130.18,RGB,"{'original_filename': 'PEXELS_34434686.jpg', 'file_path': 'ai_dataset_50k\\real_images\\PEXELS_34434686.jpg', 'file_size_bytes': 133307}",082aa129fd178feae02668dbb4310605,False,,Existing image - metadata generated
LOCAL_5091_PEXELS_34440618,PEXELS_34440618.jpg,local_existing,C:\Users\ROWTECH\Desktop\ReSearch\ai-image-detection-research\API Info\API v3\ai_dataset_50k\real_images\PEXELS_34440618.jpg,2026-05-26T21:51:09.760660,real,1880,1253,JPEG,304.28,RGB,"{'original_filename': 'PEXELS_34440618.jpg', 'file_path': 'ai_dataset_50k\\real_images\\PEXELS_34440618.jpg', 'file_size_bytes': 311583}",21218fac86ec55eeb7b07fe0cf206416,False,,Existing image - metadata generated
LOCAL_5092_PEXELS_34440756,PEXELS_34440756.jpg,local_existing,C:\Users\ROWTECH\Desktop\ReSearch\ai-image-detection-research\API Info\API v3\ai_dataset_50k\real_images\PEXELS_34440756.jpg,2026-05-26T21:02:08.942433,real,867,1300,JPEG,109.32,RGB,"{'original_filename': 'PEXELS_34440756.jpg', 'file_path': 'ai_dataset_50k\\real_images\\PEXELS_34440756.jpg', 'file_size_bytes': 111946}",4d5e67c4abadf25618e11eeec4750728,False,,Existing image - metadata generated
LOCAL_5093_PEXELS_34440835,PEXELS_34440835.jpg,local_existing,C:\Users\ROWTECH\Desktop\ReSearch\ai-image-detection-research\API Info\API v3\ai_dataset_50k\real_images\PEXELS_34440835.jpg,2026-05-26T21:00:44.172966,real,867,1300,JPEG,91.82,RGB,"{'original_filename': 'PEXELS_34440835.jpg', 'file_path': 'ai_dataset_50k\\real_images\\PEXELS_34440835.jpg', 'file_size_bytes': 94020}",1fd67a8ee57ca9341388eb729b10461a,False,,Existing image - metadata generated
LOCAL_5094_PEXELS_34445437,PEXELS_34445437.jpg,local_existing,C:\Users\ROWTECH\Desktop\ReSearch\ai-image-detection-research\API Info\API v3\ai_dataset_50k\real_images\PEXELS_34445437.jpg,2026-05-27T00:09:40.035480,real,1733,1300,JPEG,392.95,RGB,"{'original_filename': 'PEXELS_34445437.jpg', 'file_path': 'ai_dataset_50k\\real_images\\PEXELS_34445437.jpg', 'file_size_bytes': 402383}",496cfa75cc726b2c03233fa6ec6c51b3,False,,Existing image - metadata generated
LOCAL_5095_PEXELS_34448034,PEXELS_34448034.jpg,local_existing,C:\Users\ROWTECH\Desktop\ReSearch\ai-image-detection-research\API Info\API v3\ai_dataset_50k\real_images\PEXELS_34448034.jpg,2026-05-26T21:24:46.025957,real,1880,1253,JPEG,170.38,RGB,"{'original_filename': 'PEXELS_34448034.jpg', 'file_path': 'ai_dataset_50k\\real_images\\PEXELS_34448034.jpg', 'file_size_bytes': 174468}",04abdc821856a1657f3c9fe86206f151,False,,Existing image - metadata generated
LOCAL_5096_PEXELS_34452280,PEXELS_34452280.jpg,local_existing,C:\Users\ROWTECH\Desktop\ReSearch\ai-image-detection-research\API Info\API v3\ai_dataset_50k\real_images\PEXELS_34452280.jpg,2026-05-26T21:05:59.241229,real,867,1300,JPEG,118.17,RGB,"{'original_filename': 'PEXELS_34452280.jpg', 'file_path': 'ai_dataset_50k\\real_images\\PEXELS_34452280.jpg', 'file_size_bytes': 121002}",005baf08c28a7415e179ab351618bffd,False,,Existing image - metadata generated
LOCAL_5097_PEXELS_34457269,PEXELS_34457269.jpg,local_existing,C:\Users\ROWTECH\Desktop\ReSearch\ai-image-detection-research\API Info\API v3\ai_dataset_50k\real_images\PEXELS_34457269.jpg,2026-05-26T22:12:07.473026,real,867,1300,JPEG,105.04,RGB,"{'original_filename': 'PEXELS_34457269.jpg', 'file_path': 'ai_dataset_50k\\real_images\\PEXELS_34457269.jpg', 'file_size_bytes': 107565}",a02d3ba4801af885ac0b6f96999b42f8,False,,Existing image - metadata generated
LOCAL_5098_PEXELS_34462429,PEXELS_34462429.jpg,local_existing,C:\Users\ROWTECH\Desktop\ReSearch\ai-image-detection-research\API Info\API v3\ai_dataset_50k\real_images\PEXELS_34462429.jpg,2026-05-27T00:04:11.573984,real,1880,1253,JPEG,210.28,RGB,"{'original_filename': 'PEXELS_34462429.jpg', 'file_path': 'ai_dataset_50k\\real_images\\PEXELS_34462429.jpg', 'file_size_bytes': 215322}",6f8df09e92c9a50ba1f081058d3fa79b,False,,Existing image - metadata generated
LOCAL_5099_PEXELS_34471646,PEXELS_34471646.jpg,local_existing,C:\Users\ROWTECH\Desktop\ReSearch\ai-image-detection-research\API Info\API v3\ai_dataset_50k\real_images\PEXELS_34471646.jpg,2026-05-26T23:07:00.416024,real,867,1300,JPEG,79.84,RGB,"{'original_filename': 'PEXELS_34471646.jpg', 'file_path': 'ai_dataset_50k\\real_images\\PEXELS_34471646.jpg', 'file_size_bytes': 81757}",c7ec78e2b13d13b93315ea4bba34d69f,False,,Existing image - metadata generated
LOCAL_5100_PEXELS_34471648,PEXELS_34471648.jpg,local_existing,C:\Users\ROWTECH\Desktop\ReSearch\ai-image-detection-research\API Info\API v3\ai_dataset_50k\real_images\PEXELS_34471648.jpg,2026-05-26T23:11:58.513503,real,867,1300,JPEG,100.69,RGB,"{'original_filename': 'PEXELS_34471648.jpg', 'file_path': 'ai_dataset_50k\\real_images\\PEXELS_34471648.jpg', 'file_size_bytes': 103103}",b728b16cce93c206aee581795bb7b951,False,,Existing image - metadata generated
LOCAL_5101_PEXELS_34472018,PEXELS_34472018.jpg,local_existing,C:\Users\ROWTECH\Desktop\ReSearch\ai-image-detection-research\API Info\API v3\ai_dataset_50k\real_images\PEXELS_34472018.jpg,2026-05-26T22:15:31.454520,real,975,1300,JPEG,139.73,RGB,"{'original_filename': 'PEXELS_34472018.jpg', 'file_path': 'ai_dataset_50k\\real_images\\PEXELS_34472018.jpg', 'file_size_bytes': 143079}",0f2a76f0783f6f0524f8b9125aae9734,False,,Existing image - metadata generated
LOCAL_5102_PEXELS_34472664,PEXELS_34472664.jpg,local_existing,C:\Users\ROWTECH\Desktop\ReSearch\ai-image-detection-research\API Info\API v3\ai_dataset_50k\real_images\PEXELS_34472664.jpg,2026-05-26T21:35:00.418932,real,867,1300,JPEG,105.25,RGB,"{'original_filename': 'PEXELS_34472664.jpg', 'file_path': 'ai_dataset_50k\\real_images\\PEXELS_34472664.jpg', 'file_size_bytes': 107776}",7249cb1d5e040f6b235facb11a433b3c,False,,Existing image - metadata generated
LOCAL_5103_PEXELS_34472822,PEXELS_34472822.jpg,local_existing,C:\Users\ROWTECH\Desktop\ReSearch\ai-image-detection-research\API Info\API v3\ai_dataset_50k\real_images\PEXELS_34472822.jpg,2026-05-26T21:30:23.812560,real,867,1300,JPEG,79.87,RGB,"{'original_filename': 'PEXELS_34472822.jpg', 'file_path': 'ai_dataset_50k\\real_images\\PEXELS_34472822.jpg', 'file_size_bytes': 81789}",4effe254d56d2b0357403f74eace6f52,False,,Existing image - metadata generated
LOCAL_5104_PEXELS_34472830,PEXELS_34472830.jpg,local_existing,C:\Users\ROWTECH\Desktop\ReSearch\ai-image-detection-research\API Info\API v3\ai_dataset_50k\real_images\PEXELS_34472830.jpg,2026-05-26T21:34:37.680326,real,867,1300,JPEG,75.58,RGB,"{'original_filename': 'PEXELS_34472830.jpg', 'file_path': 'ai_dataset_50k\\real_images\\PEXELS_34472830.jpg', 'file_size_bytes': 77399}",d51ca1224709ffa4f8619052033fe9df,False,,Existing image - metadata generated
LOCAL_5105_PEXELS_34476085,PEXELS_34476085.jpg,local_existing,C:\Users\ROWTECH\Desktop\ReSearch\ai-image-detection-research\API Info\API v3\ai_dataset_50k\real_images\PEXELS_34476085.jpg,2026-05-26T23:20:34.853220,real,867,1300,JPEG,111.36,RGB,"{'original_filename': 'PEXELS_34476085.jpg', 'file_path': 'ai_dataset_50k\\real_images\\PEXELS_34476085.jpg', 'file_size_bytes': 114036}",165800702ede84122f2809bd03862b9d,False,,Existing image - metadata generated
LOCAL_5106_PEXELS_34476509,PEXELS_34476509.jpg,local_existing,C:\Users\ROWTECH\Desktop\ReSearch\ai-image-detection-research\API Info\API v3\ai_dataset_50k\real_images\PEXELS_34476509.jpg,2026-05-26T21:34:15.103670,real,732,1300,JPEG,64.32,RGB,"{'original_filename': 'PEXELS_34476509.jpg', 'file_path': 'ai_dataset_50k\\real_images\\PEXELS_34476509.jpg', 'file_size_bytes': 65864}",5524c87aa7368a85e59b4cdcdf264e7e,False,,Existing image - metadata generated
LOCAL_5107_PEXELS_34476694,PEXELS_34476694.jpg,local_existing,C:\Users\ROWTECH\Desktop\ReSearch\ai-image-detection-research\API Info\API v3\ai_dataset_50k\real_images\PEXELS_34476694.jpg,2026-05-26T21:53:03.262344,real,867,1300,JPEG,70.49,RGB,"{'original_filename': 'PEXELS_34476694.jpg', 'file_path': 'ai_dataset_50k\\real_images\\PEXELS_34476694.jpg', 'file_size_bytes': 72178}",22cab758a4de597d2cb674b82568d72c,False,,Existing image - metadata generated
LOCAL_5108_PEXELS_34480013,PEXELS_34480013.jpg,local_existing,C:\Users\ROWTECH\Desktop\ReSearch\ai-image-detection-research\API Info\API v3\ai_dataset_50k\real_images\PEXELS_34480013.jpg,2026-05-26T23:35:54.150299,real,867,1300,JPEG,78.2,RGB,"{'original_filename': 'PEXELS_34480013.jpg', 'file_path': 'ai_dataset_50k\\real_images\\PEXELS_34480013.jpg', 'file_size_bytes': 80080}",56f6f0b479ee713f5d9db3816a855526,False,,Existing image - metadata generated
LOCAL_5109_PEXELS_34483100,PEXELS_34483100.jpg,local_existing,C:\Users\ROWTECH\Desktop\ReSearch\ai-image-detection-research\API Info\API v3\ai_dataset_50k\real_images\PEXELS_34483100.jpg,2026-05-26T21:22:54.241055,real,975,1300,JPEG,289.84,RGB,"{'original_filename': 'PEXELS_34483100.jpg', 'file_path': 'ai_dataset_50k\\real_images\\PEXELS_34483100.jpg', 'file_size_bytes': 296794}",9e2cf0e636285feb761fa7a749798354,False,,Existing image - metadata generated
LOCAL_5110_PEXELS_34484874,PEXELS_34484874.jpg,local_existing,C:\Users\ROWTECH\Desktop\ReSearch\ai-image-detection-research\API Info\API v3\ai_dataset_50k\real_images\PEXELS_34484874.jpg,2026-05-26T22:47:07.041712,real,867,1300,JPEG,64.47,RGB,"{'original_filename': 'PEXELS_34484874.jpg', 'file_path': 'ai_dataset_50k\\real_images\\PEXELS_34484874.jpg', 'file_size_bytes': 66013}",1345f98aa3d734836c3813b90671808b,False,,Existing image - metadata generated
LOCAL_5111_PEXELS_34497398,PEXELS_34497398.jpg,local_existing,C:\Users\ROWTECH\Desktop\ReSearch\ai-image-detection-research\API Info\API v3\ai_dataset_50k\real_images\PEXELS_34497398.jpg,2026-05-26T22:44:56.555012,real,975,1300,JPEG,166.35,RGB,"{'original_filename': 'PEXELS_34497398.jpg', 'file_path': 'ai_dataset_50k\\real_images\\PEXELS_34497398.jpg', 'file_size_bytes': 170346}",54647315650ea928c9ce20d02acc1003,False,,Existing image - metadata generated
LOCAL_5112_PEXELS_34513309,PEXELS_34513309.jpg,local_existing,C:\Users\ROWTECH\Desktop\ReSearch\ai-image-detection-research\API Info\API v3\ai_dataset_50k\real_images\PEXELS_34513309.jpg,2026-05-26T21:49:41.260815,real,975,1300,JPEG,383.7,RGB,"{'original_filename': 'PEXELS_34513309.jpg', 'file_path': 'ai_dataset_50k\\real_images\\PEXELS_34513309.jpg', 'file_size_bytes': 392909}",b29365aa6691fb3a466b1e7b8068c2a1,False,,Existing image - metadata generated
LOCAL_5113_PEXELS_34516398,PEXELS_34516398.jpg,local_existing,C:\Users\ROWTECH\Desktop\ReSearch\ai-image-detection-research\API Info\API v3\ai_dataset_50k\real_images\PEXELS_34516398.jpg,2026-05-26T21:16:44.695525,real,867,1300,JPEG,98.85,RGB,"{'original_filename': 'PEXELS_34516398.jpg', 'file_path': 'ai_dataset_50k\\real_images\\PEXELS_34516398.jpg', 'file_size_bytes': 101219}",50c8eee5e02e5cb68797d77b7b00bc36,False,,Existing image - metadata generated
LOCAL_5114_PEXELS_34520862,PEXELS_34520862.jpg,local_existing,C:\Users\ROWTECH\Desktop\ReSearch\ai-image-detection-research\API Info\API v3\ai_dataset_50k\real_images\PEXELS_34520862.jpg,2026-05-26T21:44:31.477177,real,966,1300,JPEG,346.21,RGB,"{'original_filename': 'PEXELS_34520862.jpg', 'file_path': 'ai_dataset_50k\\real_images\\PEXELS_34520862.jpg', 'file_size_bytes': 354515}",d313fe9a7fe69e2197db3afa57dc0e93,False,,Existing image - metadata generated
LOCAL_5115_PEXELS_34520944,PEXELS_34520944.jpg,local_existing,C:\Users\ROWTECH\Desktop\ReSearch\ai-image-detection-research\API Info\API v3\ai_dataset_50k\real_images\PEXELS_34520944.jpg,2026-05-26T21:31:21.094038,real,867,1300,JPEG,59.34,RGB,"{'original_filename': 'PEXELS_34520944.jpg', 'file_path': 'ai_dataset_50k\\real_images\\PEXELS_34520944.jpg', 'file_size_bytes': 60760}",71234c5094299489a517ddea2c4cb8cf,False,,Existing image - metadata generated
LOCAL_5116_PEXELS_34530566,PEXELS_34530566.jpg,local_existing,C:\Users\ROWTECH\Desktop\ReSearch\ai-image-detection-research\API Info\API v3\ai_dataset_50k\real_images\PEXELS_34530566.jpg,2026-05-26T21:04:49.414114,real,867,1300,JPEG,92.83,RGB,"{'original_filename': 'PEXELS_34530566.jpg', 'file_path': 'ai_dataset_50k\\real_images\\PEXELS_34530566.jpg', 'file_size_bytes': 95059}",95810d641c28b898d02663b1d1f29c4c,False,,Existing image - metadata generated
LOCAL_5117_PEXELS_34534441,PEXELS_34534441.jpg,local_existing,C:\Users\ROWTECH\Desktop\ReSearch\ai-image-detection-research\API Info\API v3\ai_dataset_50k\real_images\PEXELS_34534441.jpg,2026-05-26T21:18:10.086443,real,867,1300,JPEG,68.55,RGB,"{'original_filename': 'PEXELS_34534441.jpg', 'file_path': 'ai_dataset_50k\\real_images\\PEXELS_34534441.jpg', 'file_size_bytes': 70198}",e7c6c4412c9b3f6253dc5d4bd048cc05,False,,Existing image - metadata generated
LOCAL_5118_PEXELS_34540209,PEXELS_34540209.jpg,local_existing,C:\Users\ROWTECH\Desktop\ReSearch\ai-image-detection-research\API Info\API v3\ai_dataset_50k\real_images\PEXELS_34540209.jpg,2026-05-26T22:01:38.773539,real,1880,1253,JPEG,275.8,RGB,"{'original_filename': 'PEXELS_34540209.jpg', 'file_path': 'ai_dataset_50k\\real_images\\PEXELS_34540209.jpg', 'file_size_bytes': 282421}",bfacf83cc76c7d2a7bbd95ae347f0846,False,,Existing image - metadata generated
LOCAL_5119_PEXELS_34541609,PEXELS_34541609.jpg,local_existing,C:\Users\ROWTECH\Desktop\ReSearch\ai-image-detection-research\API Info\API v3\ai_dataset_50k\real_images\PEXELS_34541609.jpg,2026-05-26T23:33:28.758865,real,1880,1253,JPEG,197.29,RGB,"{'original_filename': 'PEXELS_34541609.jpg', 'file_path': 'ai_dataset_50k\\real_images\\PEXELS_34541609.jpg', 'file_size_bytes': 202023}",e45d8fd3939814eefa0cf8085de06cd7,False,,Existing image - metadata generated
LOCAL_5120_PEXELS_34547587,PEXELS_34547587.jpg,local_existing,C:\Users\ROWTECH\Desktop\ReSearch\ai-image-detection-research\API Info\API v3\ai_dataset_50k\real_images\PEXELS_34547587.jpg,2026-05-26T22:40:45.573138,real,866,1300,JPEG,142.32,RGB,"{'original_filename': 'PEXELS_34547587.jpg', 'file_path': 'ai_dataset_50k\\real_images\\PEXELS_34547587.jpg', 'file_size_bytes': 145739}",aedd5eba73c3fa8645bde4258c70e6aa,False,,Existing image - metadata generated
LOCAL_5121_PEXELS_34553725,PEXELS_34553725.jpg,local_existing,C:\Users\ROWTECH\Desktop\ReSearch\ai-image-detection-research\API Info\API v3\ai_dataset_50k\real_images\PEXELS_34553725.jpg,2026-05-26T21:50:22.109654,real,1880,1253,JPEG,234.91,RGB,"{'original_filename': 'PEXELS_34553725.jpg', 'file_path': 'ai_dataset_50k\\real_images\\PEXELS_34553725.jpg', 'file_size_bytes': 240543}",3870713943dede3d931a793b89d1f483,False,,Existing image - metadata generated
LOCAL_5122_PEXELS_34559041,PEXELS_34559041.jpg,local_existing,C:\Users\ROWTECH\Desktop\ReSearch\ai-image-detection-research\API Info\API v3\ai_dataset_50k\real_images\PEXELS_34559041.jpg,2026-05-26T21:07:08.884615,real,975,1300,JPEG,243.31,RGB,"{'original_filename': 'PEXELS_34559041.jpg', 'file_path': 'ai_dataset_50k\\real_images\\PEXELS_34559041.jpg', 'file_size_bytes': 249152}",5fad7d07ff25eca045810c9dc9aa623a,False,,Existing image - metadata generated
LOCAL_5123_PEXELS_34559393,PEXELS_34559393.jpg,local_existing,C:\Users\ROWTECH\Desktop\ReSearch\ai-image-detection-research\API Info\API v3\ai_dataset_50k\real_images\PEXELS_34559393.jpg,2026-05-26T22:32:29.698310,real,867,1300,JPEG,91.84,RGB,"{'original_filename': 'PEXELS_34559393.jpg', 'file_path': 'ai_dataset_50k\\real_images\\PEXELS_34559393.jpg', 'file_size_bytes': 94040}",8d383f5211de4e2bd86695b900179b30,False,,Existing image - metadata generated
LOCAL_5124_PEXELS_34562589,PEXELS_34562589.jpg,local_existing,C:\Users\ROWTECH\Desktop\ReSearch\ai-image-detection-research\API Info\API v3\ai_dataset_50k\real_images\PEXELS_34562589.jpg,2026-05-26T22:53:45.472884,real,1880,1253,JPEG,222.78,RGB,"{'original_filename': 'PEXELS_34562589.jpg', 'file_path': 'ai_dataset_50k\\real_images\\PEXELS_34562589.jpg', 'file_size_bytes': 228124}",484d114deb0d75f8f62aa3c2334920b1,False,,Existing image - metadata generated
LOCAL_5125_PEXELS_34565943,PEXELS_34565943.jpg,local_existing,C:\Users\ROWTECH\Desktop\ReSearch\ai-image-detection-research\API Info\API v3\ai_dataset_50k\real_images\PEXELS_34565943.jpg,2026-05-26T23:50:08.873671,real,1733,1300,JPEG,121.31,RGB,"{'original_filename': 'PEXELS_34565943.jpg', 'file_path': 'ai_dataset_50k\\real_images\\PEXELS_34565943.jpg', 'file_size_bytes': 124221}",e1eaebaaff6b9ce722695b7533ae4356,False,,Existing image - metadata generated
LOCAL_5126_PEXELS_34581760,PEXELS_34581760.jpg,local_existing,C:\Users\ROWTECH\Desktop\ReSearch\ai-image-detection-research\API Info\API v3\ai_dataset_50k\real_images\PEXELS_34581760.jpg,2026-05-26T23:04:39.464226,real,867,1300,JPEG,102.34,RGB,"{'original_filename': 'PEXELS_34581760.jpg', 'file_path': 'ai_dataset_50k\\real_images\\PEXELS_34581760.jpg', 'file_size_bytes': 104796}",deda6deec71413f6ca61e777255a223a,False,,Existing image - metadata generated
LOCAL_5127_PEXELS_34581761,PEXELS_34581761.jpg,local_existing,C:\Users\ROWTECH\Desktop\ReSearch\ai-image-detection-research\API Info\API v3\ai_dataset_50k\real_images\PEXELS_34581761.jpg,2026-05-26T23:07:08.204943,real,867,1300,JPEG,133.69,RGB,"{'original_filename': 'PEXELS_34581761.jpg', 'file_path': 'ai_dataset_50k\\real_images\\PEXELS_34581761.jpg', 'file_size_bytes': 136896}",9ed5c0ec141c1a1f94ffa49149579449,False,,Existing image - metadata generated
